,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status
0,Tue Aug 03 11:48:25 +0000 2021,1422524755178004486,1422524755178004486,あれだ、covidの影響で「左派＝反ワクチン」が使えなくなったから逆張り拗らせてああなったわけだ,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,"{'id': 116623396, 'id_str': '116623396', 'name': '表現の自由の""敵""と化したかとにゃん＼(^o^)／', 'screen_name': 'katomem', 'location': '', 'description': '害鳥界隈？ﾅﾆｿﾚｵｲｼｲﾉ_(:3 」∠)_', 'url': 'https://t.co/sVFBEzRQf6', 'entities': {'url': {'urls': [{'url': 'https://t.co/sVFBEzRQf6', 'expanded_url': 'http://twilog.org/katomem', 'display_url': 'twilog.org/katomem', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 386, 'friends_count': 253, 'listed_count': 30, 'created_at': 'Tue Feb 23 03:21:19 +0000 2010', 'favourites_count': 1368, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 209575, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/878410911714729985/fAu3o--s_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/878410911714729985/fAu3o--s_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/116623396/1498264458', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
1,Tue Aug 03 11:48:25 +0000 2021,1422524754980868096,1422524754980868096,ワクチン1回目をうったら、タクシーで帰った方がいいかな。暑いし。バスもない。,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 90892544, 'id_str': '90892544', 'name': 'あゆかわまさき@自宅療養', 'screen_name': 'ayukawa0masaki', 'location': '日本海側 海近く', 'description': ""成人済/物書き/深夜絵描き部//B'z（+増田隆宣）☆刀剣乱舞（ゲーム：巴形薙刀・2.5：明石国行.にっかり青江）☆ツイステ☆手フェチ/低音フェチ/猫/書籍/写真☆Apple好き（iMac/iPhone/AirPodsPro）無言フォロー失礼します"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 183, 'friends_count': 378, 'listed_count': 8, 'created_at': 'Wed Nov 18 15:31:07 +0000 2009', 'favourites_count': 7057, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 55245, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940637844330094592/tJNAUkU4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940637844330094592/tJNAUkU4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/90892544/1455601289', 'profile_link_color': '990000', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
2,Tue Aug 03 11:48:25 +0000 2021,1422524753038827527,1422524753038827527,"デルタ株は夏風邪と見分けるのが困難なそうです...ってただの風邪じゃん😀
それでも河野はワクチン射てってか。
当初言ってた集団免疫というのはこういった状況で獲得すると思うんですが(-_-;)
＃コロナ ＃デルタ株… https://t.co/fGuCITQXWB",True,"{'hashtags': [{'text': 'コロナ', 'indices': [96, 100]}, {'text': 'デルタ株', 'indices': [101, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fGuCITQXWB', 'expanded_url': 'https://twitter.com/i/web/status/1422524753038827527', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1330125878102257665, 'id_str': '1330125878102257665', 'name': '漆黒侍', 'screen_name': 'kQQEtA239MfDn59', 'location': '', 'description': 'Find the truth yourself', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5, 'friends_count': 16, 'listed_count': 0, 'created_at': 'Sat Nov 21 12:28:46 +0000 2020', 'favourites_count': 161, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 82, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1330929081597136896/aBm2YLdS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1330929081597136896/aBm2YLdS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1330125878102257665/1623421335', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,False,,,,
3,Tue Aug 03 11:48:24 +0000 2021,1422524748827807752,1422524748827807752,"息子はなるべくコロナワクチン打ちたくない派だが
コミケに行けないよ？と言えば進んで打つ気がする
下手したら予約取るの頑張ってくれるかもしれない⁉︎
そんな訳ないか😩
てかいつになったら予約取れるようになるんだろうなぁ
全く取れる気配ないや…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,"{'id': 2361041780, 'id_str': '2361041780', 'name': 'かくねこ', 'screen_name': 'shikakuinekoo', 'location': '', 'description': 'つぶやき日記専門店', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 20, 'friends_count': 28, 'listed_count': 1, 'created_at': 'Tue Feb 25 12:54:09 +0000 2014', 'favourites_count': 60, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3865, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/438303966774824960/8_0Tx6fj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/438303966774824960/8_0Tx6fj_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2361041780/1509228830', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
4,Tue Aug 03 11:48:23 +0000 2021,1422524747611443209,1422524747611443209,"ワクチンパスポート来てた💌
早かったな https://t.co/vdjklga7V3",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1422524743912103941, 'id_str': '1422524743912103941', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/E73St70VoAUqgPk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E73St70VoAUqgPk.jpg', 'url': 'https://t.co/vdjklga7V3', 'display_url': 'pic.twitter.com/vdjklga7V3', 'expanded_url': 'https://twitter.com/senani412/status/1422524747611443209/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 704, 'h': 526, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 704, 'h': 526, 'resize': 'fit'}, 'small': {'w': 680, 'h': 508, 'resize': 'fit'}}}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 997475634354896896, 'id_str': '997475634354896896', 'name': 'seni', 'screen_name': 'senani412', 'location': '', 'description': 'アラフォー美容垢。首都圏1人暮らし。🇰🇷と🇯🇵で済→頬顎脂肪吸引、バッカル除去、埋没、歯列矯正、目の下脱脂+脂肪注入、太もも脂肪溶解＋吸引→O脚脂肪移植、小陰唇縮小、眉下切開、ボト・フィラー・レーザー、脱毛定期。 整形顔！にならないように。ナチュラル派。病院名はフォロワーさんのみDMで。鍵垢、投稿0垢返信❌', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1321, 'friends_count': 139, 'listed_count': 3, 'created_at': 'Fri May 18 13:54:58 +0000 2018', 'favourites_count': 3289, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 528, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1048445585802461190/Otnq8pQr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1048445585802461190/Otnq8pQr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/997475634354896896/1626611230', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,False,"{'media': [{'id': 1422524743912103941, 'id_str': '1422524743912103941', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/E73St70VoAUqgPk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E73St70VoAUqgPk.jpg', 'url': 'https://t.co/vdjklga7V3', 'display_url': 'pic.twitter.com/vdjklga7V3', 'expanded_url': 'https://twitter.com/senani412/status/1422524747611443209/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 704, 'h': 526, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 704, 'h': 526, 'resize': 'fit'}, 'small': {'w': 680, 'h': 508, 'resize': 'fit'}}}]}",,,
5,Tue Aug 03 11:48:23 +0000 2021,1422524745891803140,1422524745891803140,"ワクチン副作用、軽いといいなぁ。
真面目な話、読書しつつRSくらいはしたいのですよ。
ってか、取り寄せ入荷が接種の日なんだよ！
神様が読めっつってんじゃん！",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1318478968220049410, 'id_str': '1318478968220049410', 'name': 'あく', 'screen_name': 'lye031', 'location': 'その辺に居るヨ🙂', 'description': '成人モブ腐女子です。\u3000\n時々🌈イラうp。不定期更新ベッターで🌈ssうp。\u3000\nJOGIO(5部)沼。\u3000\n普段はロマサガRS(脳筋)、息抜きにRUSTY LAKEシリーズしてます。\u3000\nいいねやリアクションのお礼は21～23時頃、短いやりとりは適度に対応します。 \nプロフ⇒https://t.co/Ft6G5sLdEN', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/Ft6G5sLdEN', 'expanded_url': 'https://twpf.jp/lye031', 'display_url': 'twpf.jp/lye031', 'indices': [134, 157]}]}}, 'protected': False, 'followers_count': 51, 'friends_count': 62, 'listed_count': 0, 'created_at': 'Tue Oct 20 09:09:23 +0000 2020', 'favourites_count': 10663, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6261, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1412380050050015235/VMPOKMa8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1412380050050015235/VMPOKMa8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1318478968220049410/1603330190', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
6,Tue Aug 03 11:48:23 +0000 2021,1422524744734105610,1422524744734105610,"ワクチンは、
副作用がひどいから、重症リスクが高い層だけ打てばいい話

そこにインセンティブとして行動制限緩和を持ってくるのは、国民をバカにしてる

#選挙に行こう 
#自民党政治を終わらせよう 
#こんなひどい政治は初めてだ… https://t.co/aQGdc42a99",True,"{'hashtags': [{'text': '選挙に行こう', 'indices': [75, 82]}, {'text': '自民党政治を終わらせよう', 'indices': [84, 97]}, {'text': 'こんなひどい政治は初めてだ', 'indices': [99, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aQGdc42a99', 'expanded_url': 'https://twitter.com/i/web/status/1422524744734105610', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 104964414, 'id_str': '104964414', 'name': 'けいちゃん | 脱コロナのため選挙に行こう', 'screen_name': 'kei20200502', 'location': '', 'description': 'さざ波コロナで国民生活や経済破壊し続ける政府、医師会の愚行に終止符を打つため、選挙で民意を示そうよ', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 276, 'friends_count': 370, 'listed_count': 9, 'created_at': 'Thu Jan 14 23:11:18 +0000 2010', 'favourites_count': 1250, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 38506, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1390668190817026055/JfmSTOmL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1390668190817026055/JfmSTOmL_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,0,0,False,False,ja,False,,1.4224574364435784e+18,1422457436443578368,"{'created_at': 'Tue Aug 03 07:20:55 +0000 2021', 'id': 1422457436443578368, 'id_str': '1422457436443578368', 'text': 'ワクチン2回接種後、行動制限の緩和検討\u3000官房長官\nhttps://t.co/iMSafGjSUr', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iMSafGjSUr', 'expanded_url': 'https://www.nikkei.com/article/DGXZQOUA033410T00C21A8000000/?n_cid=SNSTW001&n_tw=1627975242', 'display_url': 'nikkei.com/article/DGXZQO…', 'indices': [25, 48]}]}, 'metadata': {'iso_language_code': 'ja', 'result_type': 'recent'}, 'source': '<a href=""http://www.nikkei.com/"" rel=""nofollow"">日本経済新聞 電子版</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 169480493, 'id_str': '169480493', 'name': '日本経済新聞 電子版（日経電子版）', 'screen_name': 'nikkei', 'location': '', 'description': '日本経済新聞 電子版（日経電子版）の公式アカウントです。電子版トップページで報じたニュースを中心に注目記事を24時間発信。記事は会員向け（登録無料）を含みます。テーマ別や記者個人のアカウントは https://t.co/wWkHVGlT2D をご覧ください。', 'url': 'http://t.co/omGYnfa1KL', 'entities': {'url': {'urls': [{'url': 'http://t.co/omGYnfa1KL', 'expanded_url': 'http://www.nikkei.com', 'display_url': 'nikkei.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/wWkHVGlT2D', 'expanded_url': 'https://www.nikkei.com/edit/sns/', 'display_url': 'nikkei.com/edit/sns/', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 3276477, 'friends_count': 64, 'listed_count': 41730, 'created_at': 'Thu Jul 22 12:58:30 +0000 2010', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 316059, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '0F3675', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161879315933351936/CQbpby6s_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161879315933351936/CQbpby6s_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/169480493/1572577650', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1280, 'favorite_count': 1679, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'ja'}"
7,Tue Aug 03 11:48:22 +0000 2021,1422524740950921223,1422524740950921223,"【Amebaブログ更新】2021年8月3日

⚠️コメントはアメブロのコメント欄へお願いいたします。

「ワクチン接種（2回目）から2週間」

⇒ https://t.co/JWf6bxnuOp #アメブロ @ameba_officialより",False,"{'hashtags': [{'text': 'アメブロ', 'indices': [98, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ameba_official', 'name': 'Ameba Topics', 'id': 1948793370, 'id_str': '1948793370', 'indices': [104, 119]}], 'urls': [{'url': 'https://t.co/JWf6bxnuOp', 'expanded_url': 'https://ameblo.jp/schu-ichisono/entry-12690170851.html', 'display_url': 'ameblo.jp/schu-ichisono/…', 'indices': [74, 97]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,"{'id': 914363369020317697, 'id_str': '914363369020317697', 'name': '園 修一／Schu-ichi SONO', 'screen_name': 'Schu_ichiSono', 'location': '東京・北区', 'description': '★国立音楽大学卒業（ピアノ専攻）★東京を拠点に音楽活動中（リサイタル／イベント演奏／合唱・声楽・器楽伴奏／CDリリース）★各地公開講座受講（ピアノ演奏・指導法など）★ピアノレッスン受付中（本来のピアノ奏法・音の出し方・身体に負担の少ない楽な弾き方）→Mail：schu-ichisono@teamjss.comまで', 'url': 'https://t.co/zxYteKofQy', 'entities': {'url': {'urls': [{'url': 'https://t.co/zxYteKofQy', 'expanded_url': 'http://schu-ichisono.com', 'display_url': 'schu-ichisono.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 320, 'friends_count': 141, 'listed_count': 1, 'created_at': 'Sun Oct 01 05:36:30 +0000 2017', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1218, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1256955901761601537/xA6SDx05_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1256955901761601537/xA6SDx05_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/914363369020317697/1588516583', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,False,,,,
8,Tue Aug 03 11:48:22 +0000 2021,1422524740711849990,1422524740711849990,"#憲法便り＃５３６７：日本共産小池晃書記局長が２日国会内で記者会見し、五輪の中止とともに、検査の抜本的拡大の必要性を強調！東京では医療崩壊の危機に直面していると指摘！
８月３日（火）付『しんぶん赤旗』日刊紙第１面を引用。
ワクチン… https://t.co/rY0FBeFjKO",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rY0FBeFjKO', 'expanded_url': 'https://twitter.com/i/web/status/1422524740711849990', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1398299101, 'id_str': '1398299101', 'name': '憲法研究者・岩田行雄の『憲法便り』', 'screen_name': 'yukio_iwata', 'location': '', 'description': '行動する研究者。平和憲法を守るため国会図書館、国立公文書館、県立図書館等で調査し『世論と新聞報道が平和憲法を誕生させた！―押し付け憲法論への、戦後の6１紙等に基づく実証的反論』を刊行。脱原発、辺野古新基地建設反対、反TPP、安倍内閣打倒！野党共闘支持！', 'url': 'https://t.co/XZvsxnsp3M', 'entities': {'url': {'urls': [{'url': 'https://t.co/XZvsxnsp3M', 'expanded_url': 'http://kenpouq.exblog.jp', 'display_url': 'kenpouq.exblog.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3272, 'friends_count': 3963, 'listed_count': 27, 'created_at': 'Thu May 02 21:58:19 +0000 2013', 'favourites_count': 29, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17872, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3604910502/fc5458dd69fdf7b3fdd038566bab219c_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3604910502/fc5458dd69fdf7b3fdd038566bab219c_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
9,Tue Aug 03 11:48:21 +0000 2021,1422524737725493251,1422524737725493251,未だにものすごく眠い状態が続いているが、これがワクチンの副反応なのかもともと寝てばっかりの体質だからなのかわからん（とりあえず寝る）,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 202170355, 'id_str': '202170355', 'name': 'Nocturnal Emitter', 'screen_name': 'ips_ips_ips_ips', 'location': 'ワイルドエリア', 'description': '†闇夜の射手†', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 122, 'listed_count': 6, 'created_at': 'Wed Oct 13 13:15:20 +0000 2010', 'favourites_count': 58294, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 30914, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1383382665722617857/8UX7PqLB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1383382665722617857/8UX7PqLB_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,ja,,,,,
